plateId,wellId,mutant,geneLocus,function,umap1,umap2,functionalGroup,dotColor
Plate1_Drawer1 25-Jul-2025 14-04-47,C5,glyQ,VC_0021,"glycyl-tRNA synthetase, alpha chain; Similar to SP:P00960 GB:J01622 PID:146222 PID:146225 PID:466698; identified by sequence similarity; putative.",10.104453,9.142787,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,C6,VC_0462,VC_0462,Twitching motility protein PilT; Similar to SP:P24559 GB:X67095 PID:151490; identified by sequence similarity; putative.,7.4657326,7.5499535,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,C7,flhA,VC_2069,"Flagellar biosynthetic protein FlhA; Required for formation of the rod structure of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the FHIPEP (flagella/HR/invasion proteins export pore) family.",9.675437,-1.6162832,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,C8,VC_0399,VC_0399,MSHA biogenesis protein MshI; Similar to PID:791156 PID:791153; identified by sequence similarity; putative.,7.067297,2.9399924,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,C9,fliD,VC_2140,"Flagellar hook-associated protein FliD; FILAMENT CAP Required for the morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end (By similarity).",7.9017434,8.455437,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,D1,VC_0196,VC_0196,ATP-dependent DNA helicase RecQ; Similar to GB:M87049 SP:P15043 GB:M30198 PID:147559 PID:148221; identified by sequence similarity; putative.,8.432983,5.322,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D10,VC_2270,VC_2270,Riboflavin,5.6457343,2.0818014,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D11,VC_2718; VC_2719,VC_2718; VC_2719,,4.62395,-5.325489,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D12,wbeG,VC_0245,rfbG protein; Similar to GB:X59554 PID:48387; identified by sequence similarity; putative.,10.424722,1.3184893,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,D2,VC_1933,VC_1933,Hypothetical protein; Identified by Glimmer2; putative.,8.197352,5.912241,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D3,VC_A0001,VC_A0001,Hypothetical protein; Identified by Glimmer2; putative.,8.795231,8.160138,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D4,fadR,VC_1900,Fatty acid metabolism regulator protein; Multifunctional regulator of fatty acid metabolism.,7.2307987,-0.45551264,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D5,pilC,VC_2425,Type IV pilin biogenesis protein PilC; Involved in the translocation of the type IV pilin; Belongs to the GSP F family.,7.8747845,8.980102,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D6,pta,VC_1097,Phosphate acetyltransferase; Involved in acetate metabolism; In the N-terminal section; belongs to the CobB/CobQ family.,10.535433,11.618048,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D7,VC_A0800,VC_A0800,creA protein; Similar to SP:P08367 GB:M13608 PID:147249 PID:147691 PID:537237; identified by sequence similarity; putative.,9.266263,1.5502058,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,D8,wzt,VC_0247,lipopolysaccharide/O-antigen transport protein; Similar to GB:X59554 PID:48389; identified by sequence similarity; putative.,10.672585,6.2388277,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,D9,wbeM,VC_0250,Iron-containing alcohol dehydrogenase family protein RfbM; Similar to GB:M26941 SP:P13604 PID:144714; identified by sequence similarity; putative.,9.479249,5.2481303,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,E1,VC_A0759,VC_A0759,"Arginine ABC transporter, periplasmic arginine-binding protein; Similar to SP:P30859 GB:X67753 GB:X86160 PID:40931 PID:769791; identified by sequence similarity; putative; Belongs to the bacterial solute-binding protein 3 family.",11.657414,9.52881,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E10,VC_1887,VC_1887,Hypothetical protein; Identified by Glimmer2; putative.,4.939761,-5.1747766,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E11,VC_A0620,VC_A0620,"Thiosulfate sulfurtransferase SseA, putative; Similar to SP:P31142 GB:U00096 PID:1788869 PID:1799924; identified by sequence similarity; putative.",8.533162,8.931535,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E12,trmJ,VC_0746,"RNA methyltransferase, TrmH family; Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA.",10.565749,11.3736,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E2,VC_A0785,VC_A0785,GGDEF family protein; Similar to PID:1651932; identified by sequence similarity; putative.,9.750617,4.0842266,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E3,fliE,VC_2134,Flagellar hook-basal body complex protein FliE; Similar to PID:2338730; identified by sequence similarity; putative.,11.121264,-2.0723333,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,E4,VC_1581,VC_1581,"NADH dehydrogenase, putative; Similar to SP:P33607 PID:397909 GB:U00096 PID:1788614 PID:1799638; identified by sequence similarity; putative.",11.113078,10.375634,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E5,fliP,VC_2123,Flagellar biosynthetic protein FliP; Plays a role in the flagellum-specific transport system. Belongs to the FliP/MopC/SpaP family.,7.9658313,0.026507827,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,E6,lpxM,VC_0212,Lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase; Catalyzes the transfer of myristate from myristoyl-acyl carrier protein (ACP) to Kdo(2)-(lauroyl)-lipid IV(A) to form Kdo(2)- lipid A.,10.337654,2.7820542,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,E7,VC_2714,VC_2714,Transcriptional regulator OmpR; Similar to PID:2108342; identified by sequence similarity; putative.,8.520454,9.257541,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,E9,VC_1154,VC_1154,Hypothetical protein; Identified by Glimmer2; putative.,9.018369,10.201984,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F10,cdgJ,VC_0137,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP). Positively regulates motility and negatively regulates biofilm formation.,7.4681354,4.403474,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F11,recO,VC_2459,DNA repair protein RecO; Involved in DNA repair and RecF pathway recombination.,8.604811,6.8595557,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F12,VC_A0999,VC_A0999,"Transcriptional regulator, TetR family; Similar to GB:U00096 PID:1787354; identified by sequence similarity; putative.",9.10573,6.6666203,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F2,VC_2224,VC_2224,GGDEF family protein; Similar to GB:U00096 PID:1787603; identified by sequence similarity; putative.,10.48514,11.358736,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F3,VC_A1099,VC_A1099,"ABC transporter, permease protein; Similar to SP:P33591 GB:X73143 PID:404846 PID:466613 GB:U00096; identified by sequence similarity; putative.",10.453667,11.573096,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F4,VC_1320,VC_1320,DNA-binding response regulator; Similar to PID:1079807 SP:P52108 GB:U00096 PID:1742647 PID:1742658; identified by sequence similarity; putative.,10.649448,11.487985,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F5,VC_1319,VC_1319,Sensor histidine kinase; Similar to GB:M36795 SP:P08336 GB:X13307 PID:145590 PID:305015; identified by sequence similarity; putative.,10.646112,11.674385,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F6,VC_A0536,VC_A0536,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.927843,7.759556,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F7,VC_1414,VC_1414,"Thermostable carboxypeptidase 1; Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues.",8.465755,9.870388,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F8,VC_A0527,VC_A0527,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.873947,11.371472,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,F9,argH,VC_2641,Argininosuccinate lyase; Similar to SP:P11447 GB:J01590 GB:M21446 PID:145335 PID:396307; identified by sequence similarity; putative.,9.023843,10.60694,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G10,rluE,VC_1140,Pseudouridine synthase family 1 protein; Responsible for synthesis of pseudouridine from uracil-2457 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RsuA family.,8.626297,3.885346,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G11,VC_2524,VC_2524,Conserved hypothetical protein; Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8- phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate; Belongs to the KdsC family.,8.775808,9.199034,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G12,VC_0900,VC_0900,GGDEF family protein; Similar to PID:1652841; identified by sequence similarity; putative.,8.473351,3.7500756,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G2,VC_A0171,VC_A0171,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.409659,3.005785,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G3,fliJ,VC_2129,"Flagellar protein FliJ, putative; Similar to PID:1071644 SP:P52613 GB:U00096 PID:1736608 PID:1788252; identified by sequence similarity; putative.",10.890923,6.173393,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,G4,VC_0161,VC_0161,Transcriptional activator IlvY; Similar to GB:L42023 SP:P44821 PID:1005575 PID:1220765 PID:1204932; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.,9.309939,4.218131,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G5,VC_0405,VC_0405,MSHA biogenesis protein MshE; Similar to PID:791156 PID:791159; identified by sequence similarity; putative.,9.544267,9.315888,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G6,VC_1295,VC_1295,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP) to GMP in vitro. Increases motility and decreases biofilm formation in vivo.,8.725683,9.689266,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,G7,flgD,VC_2198,Basal-body rod modification protein FlgD; Required for flagellar hook formation. May act as a scaffolding protein.,11.650173,-1.0198485,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,G8,manC,VC_0241,Mannose-1-phosphate guanylyltransferase; Similar to GB:X59554 SP:Q07024 PID:48383; identified by sequence similarity; putative.,2.3269968,-0.50231194,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,H1,flhG,VC_2067,MinD-related protein; Similar to GP:3695013; identified by sequence similarity; putative. MULTIPLE FILAMENTS,2.6919856,6.222186,Motility,#ff0004
Plate1_Drawer1 25-Jul-2025 14-04-47,H10,trpR,VC_0701,"Trp operon repressor, putative; This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon and prevents the initiation of transcription (By similarity).",8.665685,4.9188223,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H11,greA,VC_0634,"Transcription elongation factor GreA; Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides.",7.0355334,6.1639023,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H12,VC_0419,VC_0419,Cytoplasmic axial filament protein; Similar to SP:P25537 PID:48826 PID:606187 GB:U00096 PID:1789645; identified by sequence similarity; putative.,9.18752,6.9616036,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H2,VC_A0940,VC_A0940,"Transcriptional regulator, DeoR family; Similar to SP:P09392 GB:M96795 PID:146186 PID:606358 GB:U00096; identified by sequence similarity; putative.",10.657084,6.1606336,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H3,ectA,VC_A0825,"L-2,4-diaminobutyric acid acetyltransferase; Catalyzes the acetylation of L-2,4-diaminobutyrate (DABA) to gamma-N-acetyl-alpha,gamma-diaminobutyric acid (ADABA) with acetyl coenzyme A.",10.2134,10.668849,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H4,VC_A0840,VC_A0840,"Deoxycytidylate deaminase, putative; Similar to SP:P33968 GB:X70289 PID:396216; identified by sequence similarity; putative.",10.473679,7.883694,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H6,VC_2522,VC_2522,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.063145,9.416239,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H7,glmS,VC_0487,"Glucosamine--fructose-6-phosphate aminotransferase (isomerizing); Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source.",10.508046,10.789647,Unclassified,#ff00c3
Plate1_Drawer1 25-Jul-2025 14-04-47,H8,manA,VC_0269,Mannose-6-phosphate isomerase; Similar to SP:P25081 GB:X57117 PID:48820; identified by sequence similarity; putative; Belongs to the mannose-6-phosphate isomerase type 1 family.,2.2070873,-0.5658189,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 25-Jul-2025 14-04-47,H9,nusB,VC_2267,N utilization substance protein B; Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons.,7.609611,7.3339095,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A1,ung,VC_2359,uracil-DNA glycosylase; Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.,10.628484,5.9454203,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A10,VC_1462,VC_1462,RstB2 protein; Similar to GP:2564358; identified by sequence similarity; putative.,8.474413,7.815888,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A12,wavA,VC_0223,"ADP-heptose--LPS heptosyltransferase II, putative; Similar to GB:L42023 SP:P44011 PID:1003930 PID:1222457 PID:1204774; identified by sequence similarity; putative.",8.292353,6.8829784,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer1 27-Aug-2025 15-50-24,A2,VC_2453,VC_2453,Sensor histidine kinase/response regulator; Similar to GB:D10888 SP:P26607 PID:216535 PID:882680 GB:U00096; identified by sequence similarity; putative.,10.145072,6.376221,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A3,VC_2311,VC_2311,HesA/MoeB/ThiF family protein; Similar to GB:D21145 PID:471103 PID:882707 GB:U00096 SP:Q46927; identified by sequence similarity; putative.,10.754183,6.4452696,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A4,lipA,VC_0943,"Lipoic acid synthetase; Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives.",5.122204,1.2280992,Pyruvate Flux,#39ff14
Plate1_Drawer1 27-Aug-2025 15-50-24,A5,rsmJ,VC_0073,Conserved hypothetical protein; Specifically methylates the guanosine in position 1516 of 16S rRNA.,9.736455,6.379963,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A6,potC,VC_1426,"Spermidine/putrescine ABC transporter, permease protein; Similar to GB:M64519 SP:P23859 PID:147328 GB:U00096 PID:1651551; identified by sequence similarity; putative.",10.406037,8.575688,Polyamine Import,#14f7f0
Plate1_Drawer1 27-Aug-2025 15-50-24,A7,pckA,VC_2738,Phosphoenolpyruvate carboxykinase; Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA. Belongs to the phosphoenolpyruvate carboxykinase (ATP) family.,10.562787,1.3483033,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A8,rluD,VC_0709,"Ribosomal large subunit pseudouridine synthase D; Responsible for synthesis of pseudouridine from uracil at positions 1911, 1915 and 1917 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RluA family.",9.555606,8.492003,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,A9,vibB,VC_0771,Vibriobactin-specific isochorismatase; Involved in the biosynthesis of the catechol siderophore vibriobactin. Vibriobactin is a chelating compound involved in transporting iron from the bacterial environment into the cell cytoplasm; Belongs to the isochorismatase family.,5.491558,1.7870157,Vibriobactin Biosynthesis,#ba17f6
Plate1_Drawer1 27-Aug-2025 15-50-24,B1,flgB,VC_2200,"Flagellar basal-body rod protein FlgB; Structural component of flagellum, the bacterial motility apparatus. Part of the rod structure of flagellar basal body.",10.133341,-0.86067015,Motility,#ff0004
Plate1_Drawer1 27-Aug-2025 15-50-24,B10,flgP,VC_2206,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.944503,1.4191021,Motility,#ff0004
Plate1_Drawer1 27-Aug-2025 15-50-24,B11,fliQ,VC_2122,Flagellar biosynthetic protein FliQ; Role in flagellar biosynthesis. Belongs to the FliQ/MopD/SpaQ family.,9.701315,-1.7407804,Motility,#ff0004
Plate1_Drawer1 27-Aug-2025 15-50-24,B12,argF,VC_2508,Ornithine carbamoyltransferase; Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline; Belongs to the aspartate/ornithine carbamoyltransferase superfamily. OTCase family.,8.360415,7.592425,Unclassified,#ff00c3
Plate1_Drawer1 27-Aug-2025 15-50-24,B2,fliS,VC_2138,Flagellar protein FliS; Similar to GB:U12816 PID:1254205; identified by sequence similarity; putative.,9.679686,-1.5340899,Motility,#ff0004
