plateId,wellId,mutant,geneLocus,function,umap1,umap2,peakBiomass,peakBiomassNorm
Plate1_Drawer2 22-Jul-2025 10-47-50,C10,epsC,VC_2734,"General secretion pathway protein C; Involved in a type II secretion system (T2SS, formerly general secretion pathway, GSP) for the export of proteins (By similarity). Required for secretion of cholera toxin through the outer membrane.",11.85931,12.2823925,0.013227155,0.9884164339804956
Plate1_Drawer2 22-Jul-2025 10-47-50,C11,proQ,VC_1497,"Conserved hypothetical protein; RNA chaperone with significant RNA binding, RNA strand exchange and RNA duplexing activities; Belongs to the ProQ family.",11.722099,12.077873,0.024675764,1.8439286950689162
Plate1_Drawer2 22-Jul-2025 10-47-50,C12,VC_2627,VC_2627,DamX-related protein; Similar to SP:P11557 GB:Z19601 PID:41226 PID:43274 PID:606322; identified by sequence similarity; putative.,11.36812,10.534329,0.037204754,2.780173837518467
Plate1_Drawer2 22-Jul-2025 10-47-50,C2,gshB,VC_0468,Glutathione synthetase; Similar to SP:P04425 GB:X01666 PID:41625 PID:882476 GB:U00096; identified by sequence similarity; putative.,6.741394,2.8004234,0.04734062,3.5375896632968864
Plate1_Drawer2 22-Jul-2025 10-47-50,C3,potB,VC_1427,"Spermidine/putrescine ABC transporter, permease protein; Similar to GB:M64519 SP:P23860 PID:147327 GB:U00096 PID:1651552; identified by sequence similarity; putative.",10.829452,1.356946,0.10561602,7.892295044521116
Plate1_Drawer2 22-Jul-2025 10-47-50,C4,flgE,VC_2197,Flagellar hook protein FlgE; Similar to GB:X51737 SP:P16322 GB:X52093 PID:47673; identified by sequence similarity; putative.,10.692278,-0.58209354,0.018460715,1.3795010407778727
Plate1_Drawer2 22-Jul-2025 10-47-50,C5,glyQ,VC_0021,"glycyl-tRNA synthetase, alpha chain; Similar to SP:P00960 GB:J01622 PID:146222 PID:146225 PID:466698; identified by sequence similarity; putative.",11.40113,9.755743,0.026621092,1.9892958707527582
Plate1_Drawer2 22-Jul-2025 10-47-50,C6,VC_0462,VC_0462,Twitching motility protein PilT; Similar to SP:P24559 GB:X67095 PID:151490; identified by sequence similarity; putative.,11.757269,9.346808,0.026935725,2.012807232634628
Plate1_Drawer2 22-Jul-2025 10-47-50,C7,flhA,VC_2069,"Flagellar biosynthetic protein FlhA; Required for formation of the rod structure of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the FHIPEP (flagella/HR/invasion proteins export pore) family.",10.992611,-2.247851,0.07176088,5.362425488240084
Plate1_Drawer2 22-Jul-2025 10-47-50,C8,VC_0399,VC_0399,MSHA biogenesis protein MshI; Similar to PID:791156 PID:791153; identified by sequence similarity; putative.,10.810757,5.8468037,0.034812156,2.6013838268843688
Plate1_Drawer2 22-Jul-2025 10-47-50,C9,fliD,VC_2140,"Flagellar hook-associated protein FliD; FILAMENT CAP Required for the morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end (By similarity).",11.572966,4.826349,0.06166062,4.607670367318326
Plate1_Drawer2 22-Jul-2025 10-47-50,D1,VC_0196,VC_0196,ATP-dependent DNA helicase RecQ; Similar to GB:M87049 SP:P15043 GB:M30198 PID:147559 PID:148221; identified by sequence similarity; putative.,11.040589,6.1208076,0.025155662,1.8797896999361283
Plate1_Drawer2 22-Jul-2025 10-47-50,D11,VC_2718; VC_2719,VC_2718; VC_2719,,4.8428645,-6.101516,0.03550414,2.65309323511702
Plate1_Drawer2 22-Jul-2025 10-47-50,D12,wbeG,VC_0245,rfbG protein; Similar to GB:X59554 PID:48387; identified by sequence similarity; putative.,10.470182,9.769901,0.0066154087,0.4943450558020637
Plate1_Drawer2 22-Jul-2025 10-47-50,D2,VC_1933,VC_1933,Hypothetical protein; Identified by Glimmer2; putative.,10.820289,5.704771,0.030430362,2.273948546968383
Plate1_Drawer2 22-Jul-2025 10-47-50,D3,VC_A0001,VC_A0001,Hypothetical protein; Identified by Glimmer2; putative.,10.003615,9.466172,0.027184388,2.031388900099997
Plate1_Drawer2 22-Jul-2025 10-47-50,D4,fadR,VC_1900,Fatty acid metabolism regulator protein; Multifunctional regulator of fatty acid metabolism.,7.2215414,-0.4855947,0.08441351,6.307909791181618
Plate1_Drawer2 22-Jul-2025 10-47-50,D5,pilC,VC_2425,Type IV pilin biogenesis protein PilC; Involved in the translocation of the type IV pilin; Belongs to the GSP F family.,11.757812,10.236331,0.023103544,1.7264425020188752
Plate1_Drawer2 22-Jul-2025 10-47-50,D6,pta,VC_1097,Phosphate acetyltransferase; Involved in acetate metabolism; In the N-terminal section; belongs to the CobB/CobQ family.,10.85202,11.782015,0.01199352,0.8962314472971515
Plate1_Drawer2 22-Jul-2025 10-47-50,D7,VC_A0800,VC_A0800,creA protein; Similar to SP:P08367 GB:M13608 PID:147249 PID:147691 PID:537237; identified by sequence similarity; putative.,10.874928,1.368906,0.09873399,7.378026363830008
Plate1_Drawer2 22-Jul-2025 10-47-50,D8,wzt,VC_0247,lipopolysaccharide/O-antigen transport protein; Similar to GB:X59554 PID:48389; identified by sequence similarity; putative.,9.44955,4.3112607,0.04213719,3.1487565601037106
Plate1_Drawer2 22-Jul-2025 10-47-50,D9,wbeM,VC_0250,Iron-containing alcohol dehydrogenase family protein RfbM; Similar to GB:M26941 SP:P13604 PID:144714; identified by sequence similarity; putative.,9.563336,6.4584036,0.023059832,1.7231760657245885
Plate1_Drawer2 22-Jul-2025 10-47-50,E1,VC_A0759,VC_A0759,"Arginine ABC transporter, periplasmic arginine-binding protein; Similar to SP:P30859 GB:X67753 GB:X86160 PID:40931 PID:769791; identified by sequence similarity; putative; Belongs to the bacterial solute-binding protein 3 family.",10.999991,8.469701,0.020974144,1.567320305709989
Plate1_Drawer2 22-Jul-2025 10-47-50,E10,VC_1887,VC_1887,Hypothetical protein; Identified by Glimmer2; putative.,9.120702,3.0046499,0.052337524,3.910989841386799
Plate1_Drawer2 22-Jul-2025 10-47-50,E11,VC_A0620,VC_A0620,"Thiosulfate sulfurtransferase SseA, putative; Similar to SP:P31142 GB:U00096 PID:1788869 PID:1799924; identified by sequence similarity; putative.",11.344988,11.73964,0.018849175,1.4085292216636387
Plate1_Drawer2 22-Jul-2025 10-47-50,E2,VC_A0785,VC_A0785,GGDEF family protein; Similar to PID:1651932; identified by sequence similarity; putative.,9.790255,1.8541564,0.08044583,6.011419720809287
Plate1_Drawer2 22-Jul-2025 10-47-50,E3,fliE,VC_2134,Flagellar hook-basal body complex protein FliE; Similar to PID:2338730; identified by sequence similarity; putative.,10.706047,-2.1901648,0.060998697,4.558207306574751
Plate1_Drawer2 22-Jul-2025 10-47-50,E4,VC_1581,VC_1581,"NADH dehydrogenase, putative; Similar to SP:P33607 PID:397909 GB:U00096 PID:1788614 PID:1799638; identified by sequence similarity; putative.",10.140324,9.771837,0.030416956,2.2729467661081797
Plate1_Drawer2 22-Jul-2025 10-47-50,E5,fliP,VC_2123,Flagellar biosynthetic protein FliP; Plays a role in the flagellum-specific transport system. Belongs to the FliP/MopC/SpaP family.,11.029402,-2.2325583,0.06936129,5.183112991273408
Plate1_Drawer2 22-Jul-2025 10-47-50,E7,VC_2714,VC_2714,Transcriptional regulator OmpR; Similar to PID:2108342; identified by sequence similarity; putative.,9.824342,9.702099,0.016099965,1.2030909135419363
Plate1_Drawer2 22-Jul-2025 10-47-50,E9,VC_1154,VC_1154,Hypothetical protein; Identified by Glimmer2; putative.,8.661208,10.325225,0.012254838,0.9157587761668076
Plate1_Drawer2 22-Jul-2025 10-47-50,F10,cdgJ,VC_0137,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP). Positively regulates motility and negatively regulates biofilm formation.,7.771319,6.3100114,0.026781019,2.0012466247158893
Plate1_Drawer2 22-Jul-2025 10-47-50,F11,recO,VC_2459,DNA repair protein RecO; Involved in DNA repair and RecF pathway recombination.,8.830536,4.3979297,0.031241901,2.3345918587324093
Plate1_Drawer2 22-Jul-2025 10-47-50,F12,VC_A0999,VC_A0999,"Transcriptional regulator, TetR family; Similar to GB:U00096 PID:1787354; identified by sequence similarity; putative.",10.986087,10.314883,0.018759985,1.4018643824184103
Plate1_Drawer2 22-Jul-2025 10-47-50,F2,VC_2224,VC_2224,GGDEF family protein; Similar to GB:U00096 PID:1787603; identified by sequence similarity; putative.,10.025912,11.2531395,0.014304157,1.068896815153156
Plate1_Drawer2 22-Jul-2025 10-47-50,F3,VC_A1099,VC_A1099,"ABC transporter, permease protein; Similar to SP:P33591 GB:X73143 PID:404846 PID:466613 GB:U00096; identified by sequence similarity; putative.",11.636063,12.05902,0.014987273,1.1199435505028983
Plate1_Drawer2 22-Jul-2025 10-47-50,F4,VC_1320,VC_1320,DNA-binding response regulator; Similar to PID:1079807 SP:P52108 GB:U00096 PID:1742647 PID:1742658; identified by sequence similarity; putative.,11.079458,11.62275,0.012665644,0.9464567910897287
Plate1_Drawer2 22-Jul-2025 10-47-50,F5,VC_1319,VC_1319,Sensor histidine kinase; Similar to GB:M36795 SP:P08336 GB:X13307 PID:145590 PID:305015; identified by sequence similarity; putative.,11.104947,11.854818,0.012373588,0.9246325250217339
Plate1_Drawer2 22-Jul-2025 10-47-50,F6,VC_A0536,VC_A0536,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.54089,11.498209,0.022285031,1.6652780489957817
Plate1_Drawer2 22-Jul-2025 10-47-50,F7,VC_1414,VC_1414,"Thermostable carboxypeptidase 1; Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues.",8.574413,10.18044,0.013882065,1.0373554391390627
Plate1_Drawer2 22-Jul-2025 10-47-50,F8,VC_A0527,VC_A0527,Conserved hypothetical protein; Identified by Glimmer2; putative.,11.274966,11.912669,0.01330812,0.994466649357667
Plate1_Drawer2 22-Jul-2025 10-47-50,F9,argH,VC_2641,Argininosuccinate lyase; Similar to SP:P11447 GB:J01590 GB:M21446 PID:145335 PID:396307; identified by sequence similarity; putative.,10.911195,11.947041,0.015651908,1.1696092689887425
Plate1_Drawer2 22-Jul-2025 10-47-50,G10,rluE,VC_1140,Pseudouridine synthase family 1 protein; Responsible for synthesis of pseudouridine from uracil-2457 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RsuA family.,10.972105,5.4635353,0.04608135,3.4434890677554706
Plate1_Drawer2 22-Jul-2025 10-47-50,G11,VC_2524,VC_2524,Conserved hypothetical protein; Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8- phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate; Belongs to the KdsC family.,10.051107,9.580602,0.025961375,1.9399976562405437
Plate1_Drawer2 22-Jul-2025 10-47-50,G12,VC_0900,VC_0900,GGDEF family protein; Similar to PID:1652841; identified by sequence similarity; putative.,9.71708,3.0203202,0.05895171,4.405243529334337
Plate1_Drawer2 22-Jul-2025 10-47-50,G2,VC_A0171,VC_A0171,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.850156,2.457717,0.08343572,6.23484315629439
Plate1_Drawer2 22-Jul-2025 10-47-50,G3,fliJ,VC_2129,"Flagellar protein FliJ, putative; Similar to PID:1071644 SP:P52613 GB:U00096 PID:1736608 PID:1788252; identified by sequence similarity; putative.",10.6859455,-1.5068601,0.04572258,3.4166795108992014
Plate1_Drawer2 22-Jul-2025 10-47-50,G4,VC_0161,VC_0161,Transcriptional activator IlvY; Similar to GB:L42023 SP:P44821 PID:1005575 PID:1220765 PID:1204932; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.,11.121859,5.8712025,0.030613525,2.2876356413811396
Plate1_Drawer2 22-Jul-2025 10-47-50,G5,VC_0405,VC_0405,MSHA biogenesis protein MshE; Similar to PID:791156 PID:791159; identified by sequence similarity; putative.,10.093787,9.531978,0.026235703,1.960497174353169
Plate1_Drawer2 22-Jul-2025 10-47-50,G6,VC_1295,VC_1295,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP) to GMP in vitro. Increases motility and decreases biofilm formation in vivo.,10.544935,11.415715,0.016361004,1.2225973937721772
Plate1_Drawer2 22-Jul-2025 10-47-50,G7,flgD,VC_2198,Basal-body rod modification protein FlgD; Required for flagellar hook formation. May act as a scaffolding protein.,11.722465,-0.90305066,0.011343008,0.8476210884330178
Plate1_Drawer2 22-Jul-2025 10-47-50,G8,manC,VC_0241,Mannose-1-phosphate guanylyltransferase; Similar to GB:X59554 SP:Q07024 PID:48383; identified by sequence similarity; putative.,2.4168918,-0.81727064,0.10934062,8.170620644395296
Plate1_Drawer2 22-Jul-2025 10-47-50,H1,flhG,VC_2067,MinD-related protein; Similar to GP:3695013; identified by sequence similarity; putative. MULTIPLE FILAMENTS,2.3620846,6.0209856,0.055777367,4.168036602501549
Plate1_Drawer2 22-Jul-2025 10-47-50,H10,trpR,VC_0701,"Trp operon repressor, putative; This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon and prevents the initiation of transcription (By similarity).",11.1068125,5.8463044,0.03045684,2.2759271501025364
Plate1_Drawer2 22-Jul-2025 10-47-50,H11,greA,VC_0634,"Transcription elongation factor GreA; Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides.",10.251508,8.75381,0.032194696,2.4057907095975004
Plate1_Drawer2 22-Jul-2025 10-47-50,H12,VC_0419,VC_0419,Cytoplasmic axial filament protein; Similar to SP:P25537 PID:48826 PID:606187 GB:U00096 PID:1789645; identified by sequence similarity; putative.,10.479129,7.8375273,0.037117828,2.773678178630355
Plate1_Drawer2 22-Jul-2025 10-47-50,H2,VC_A0940,VC_A0940,"Transcriptional regulator, DeoR family; Similar to SP:P09392 GB:M96795 PID:146186 PID:606358 GB:U00096; identified by sequence similarity; putative.",11.246295,4.1998873,0.041575924,3.1068152251579497
Plate1_Drawer2 22-Jul-2025 10-47-50,H3,ectA,VC_A0825,"L-2,4-diaminobutyric acid acetyltransferase; Catalyzes the acetylation of L-2,4-diaminobutyrate (DABA) to gamma-N-acetyl-alpha,gamma-diaminobutyric acid (ADABA) with acetyl coenzyme A.",10.255871,8.387116,0.019875163,1.4851975150545291
Plate1_Drawer2 22-Jul-2025 10-47-50,H4,VC_A0840,VC_A0840,"Deoxycytidylate deaminase, putative; Similar to SP:P33968 GB:X70289 PID:396216; identified by sequence similarity; putative.",10.384815,6.7326035,0.04218321,3.1521954647125843
Plate1_Drawer2 22-Jul-2025 10-47-50,H6,VC_2522,VC_2522,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.997226,9.701458,0.020600466,1.5393967290816843
Plate1_Drawer2 22-Jul-2025 10-47-50,H7,glmS,VC_0487,"Glucosamine--fructose-6-phosphate aminotransferase (isomerizing); Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source.",10.144579,9.097868,0.03338824,2.494979843941115
Plate1_Drawer2 22-Jul-2025 10-47-50,H8,manA,VC_0269,Mannose-6-phosphate isomerase; Similar to SP:P25081 GB:X57117 PID:48820; identified by sequence similarity; putative; Belongs to the mannose-6-phosphate isomerase type 1 family.,2.0851703,-0.27992898,0.099489205,7.434460791126625
Plate1_Drawer2 22-Jul-2025 10-47-50,H9,nusB,VC_2267,N utilization substance protein B; Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons.,11.248539,10.713549,0.031395897,2.3460994109737836
Plate1_Drawer2 25-Aug-2025 11-46-41,A1,ung,VC_2359,uracil-DNA glycosylase; Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.,8.71653,5.976609,0.020665701,1.5442714996631675
Plate1_Drawer2 25-Aug-2025 11-46-41,A10,VC_1462,VC_1462,RstB2 protein; Similar to GP:2564358; identified by sequence similarity; putative.,8.536237,8.107642,0.018314784,1.3685961561955717
Plate1_Drawer2 25-Aug-2025 11-46-41,A12,wavA,VC_0223,"ADP-heptose--LPS heptosyltransferase II, putative; Similar to GB:L42023 SP:P44011 PID:1003930 PID:1222457 PID:1204774; identified by sequence similarity; putative.",9.650727,5.9430637,0.017092329,1.2772466096149482
Plate1_Drawer2 25-Aug-2025 11-46-41,A2,VC_2453,VC_2453,Sensor histidine kinase/response regulator; Similar to GB:D10888 SP:P26607 PID:216535 PID:882680 GB:U00096; identified by sequence similarity; putative.,9.384527,5.9824467,0.022925565,1.7131427887771828
Plate1_Drawer2 25-Aug-2025 11-46-41,A3,VC_2311,VC_2311,HesA/MoeB/ThiF family protein; Similar to GB:D21145 PID:471103 PID:882707 GB:U00096 SP:Q46927; identified by sequence similarity; putative.,9.160705,7.6772866,0.01978321,1.478326207025417
Plate1_Drawer2 25-Aug-2025 11-46-41,A5,rsmJ,VC_0073,Conserved hypothetical protein; Specifically methylates the guanosine in position 1516 of 16S rRNA.,9.371518,8.407775,0.01840046,1.3749984072010006
Plate1_Drawer2 25-Aug-2025 11-46-41,A6,potC,VC_1426,"Spermidine/putrescine ABC transporter, permease protein; Similar to GB:M64519 SP:P23859 PID:147328 GB:U00096 PID:1651551; identified by sequence similarity; putative.",10.609935,8.911246,0.022030938,1.6462906176880359
Plate1_Drawer2 25-Aug-2025 11-46-41,A7,pckA,VC_2738,Phosphoenolpyruvate carboxykinase; Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA. Belongs to the phosphoenolpyruvate carboxykinase (ATP) family.,9.544356,1.5960653,0.084669665,6.327051308132639
